movie_id,movie_title,genres,Adventure,Animation,Children,Comedy,Fantasy,Romance,Drama,Action,Crime,Thriller,Horror,Mystery,Sci_Fi,War,Musical,Documentary,IMAX,Western,Film_Noir,(no genres listed),poster_url,release_date
5901,Empire (2002),"['Crime', 'Drama']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"https://m.media-amazon.com/images/M/MV5BNjkxMDBjOGEtOWYxYS00ZTNiLThhYTUtYTViZjU2MGY1ODRlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR1,0,182,268_AL_.jpg",6 December 2002 (USA)
5902,Adaptation (2002),"['Comedy', 'Drama', 'Romance']",0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"https://m.media-amazon.com/images/M/MV5BZjIwZWU0ZDItNzBlNS00MDIwLWFlZjctZTJjODdjZWYxNzczL2ltYWdlXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX182_CR0,0,182,268_AL_.jpg",14 February 2003 (USA)
5903,Equilibrium (2002),"['Action', 'Sci-Fi', 'Thriller']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"https://m.media-amazon.com/images/M/MV5BMTkzMzA1OTI3N15BMl5BanBnXkFtZTYwMzUyMDg5._V1_UX182_CR0,0,182,268_AL_.jpg",6 December 2002 (USA)
5909,Visitor Q (Bizita Q) (2001),"['Comedy', 'Drama', 'Horror']",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"https://m.media-amazon.com/images/M/MV5BMTIwOWMyYjEtN2ZiZC00NjI4LWJlNGItOTU4ZWI1ZWJiMzdiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR3,0,182,268_AL_.jpg",17 March 2001 (Japan)
5912,Hit the Bank (Vabank) (1981),"['Comedy', 'Crime']",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"https://m.media-amazon.com/images/M/MV5BOWY1NjhiNGYtN2U3MS00NjBkLWE3MGMtYWZjMTVmY2RlZTMwXkEyXkFqcGdeQXVyMjMwOTA0Ng@@._V1_UY268_CR3,0,182,268_AL_.jpg",1 March 1982 (Poland)
5915,Victory (a.k.a. Escape to Victory) (1981),"['Action', 'Drama', 'War']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"https://m.media-amazon.com/images/M/MV5BMDVhZjBiNDgtZTY1YS00Y2I3LTgwYTUtMDExYzNjMDNkMDQ3XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg",31 July 1981 (USA)
5919,Android (1982),['Sci-Fi'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"https://m.media-amazon.com/images/M/MV5BNjY4OTZlNTQtNGI2MC00YmM4LTgxZTEtZGJmZThiZmVhOWM3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",25 March 1983 (Spain)
5922,Attila (Attila Flagello di Dio) (1982),['Action'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"https://m.media-amazon.com/images/M/MV5BNGEyNzcxYjgtNWE5Zi00OGExLWIxODAtOThlYjc2ZWZjZDA4XkEyXkFqcGdeQXVyNDUxNjc5NjY@._V1_UY268_CR3,0,182,268_AL_.jpg",22 December 1982 (Italy)
5925,"Beast Within, The (1982)",['Horror'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"https://m.media-amazon.com/images/M/MV5BMDAyMjBmMzEtODIxMy00OTBmLTg5ZmItMjg5NGQxNDgxNDYzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",12 February 1982 (USA)
5927,"Best Little Whorehouse in Texas, The (1982)","['Comedy', 'Drama', 'Musical', 'Romance']",0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"https://m.media-amazon.com/images/M/MV5BM2Y3M2Y1MzUtNWViYi00YzZjLWE0YzUtMWVjYzc2YjI3Y2I2L2ltYWdlXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UX182_CR0,0,182,268_AL_.jpg",23 July 1982 (USA)
5929,"Party 2, The (Boum 2, La) (1982)","['Comedy', 'Romance']",0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"https://m.media-amazon.com/images/M/MV5BY2YxMWE1YjUtNDE2ZC00ODUzLThhNGMtMzI4NmMyOTc3N2JhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR7,0,182,268_AL_.jpg",8 December 1982 (France)
5932,Burden of Dreams (1982),['Documentary'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"https://m.media-amazon.com/images/M/MV5BNTcwNWU5YTktNzNjNi00MWUyLThkOWMtNzcwMDBiZmJhN2M3XkEyXkFqcGdeQXVyMjI4MjA5MzA@._V1_UX182_CR0,0,182,268_AL_.jpg",24 September 1982 (Sweden)
5938,Deathtrap (1982),"['Comedy', 'Crime', 'Mystery', 'Thriller']",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"https://m.media-amazon.com/images/M/MV5BMGI5ZjUyNGQtODEwMi00ZmNlLWFjOTQtMWI4ZTQyZTAzZTcyXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg",19 March 1982 (USA)
5941,Drumline (2002),"['Comedy', 'Drama', 'Musical', 'Romance']",0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"https://m.media-amazon.com/images/M/MV5BNzhhY2Y3NDktM2JiYi00YmY0LWEzOGQtMDc4Yzk3ZWIxOTVmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",13 December 2002 (USA)
5942,"Hot Chick, The (2002)",['Comedy'],0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"https://m.media-amazon.com/images/M/MV5BMzY1NTAzNTA3Ml5BMl5BanBnXkFtZTYwMDA5Mzc3._V1_UX182_CR0,0,182,268_AL_.jpg",13 December 2002 (USA)
5943,Maid in Manhattan (2002),"['Comedy', 'Romance']",0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"https://m.media-amazon.com/images/M/MV5BMTczODg2ODI2M15BMl5BanBnXkFtZTYwODIxMDg5._V1_UY268_CR1,0,182,268_AL_.jpg",13 December 2002 (USA)
5944,Star Trek: Nemesis (2002),"['Action', 'Drama', 'Sci-Fi', 'Thriller']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"https://m.media-amazon.com/images/M/MV5BMjAxNjY2NDY3NF5BMl5BanBnXkFtZTcwMjA0MTEzMw@@._V1_UX182_CR0,0,182,268_AL_.jpg",13 December 2002 (USA)
5945,About Schmidt (2002),"['Comedy', 'Drama']",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"https://m.media-amazon.com/images/M/MV5BNDgxYzgyMGUtYTkxYS00Yzk5LWIwMmItNGIzY2I5ZTE3MmNjXkEyXkFqcGdeQXVyNjk1Njg5NTA@._V1_UX182_CR0,0,182,268_AL_.jpg",3 January 2003 (USA)
5947,Evelyn (2002),['Drama'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"https://m.media-amazon.com/images/M/MV5BMTYwNjUwNTkxOF5BMl5BanBnXkFtZTYwMzA1MDg5._V1_UX182_CR0,0,182,268_AL_.jpg",25 December 2002 (USA)
5949,Intact (Intacto) (2001),['Thriller'],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"https://m.media-amazon.com/images/M/MV5BMTQ3MDcxNjk5N15BMl5BanBnXkFtZTYwMzYzMDg5._V1_UX182_CR0,0,182,268_AL_.jpg",9 November 2001 (Spain)
5951,Morvern Callar (2002),['Drama'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"https://m.media-amazon.com/images/M/MV5BMTBjZmUxOTctYTM0Ni00ZjI0LTk5MDEtZWE2YzdlYzA5MzBmXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UY268_CR3,0,182,268_AL_.jpg",1 November 2002 (UK)
5952,"Lord of the Rings: The Two Towers, The (2002)","['Adventure', 'Fantasy']",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"https://m.media-amazon.com/images/M/MV5BNGE5MzIyNTAtNWFlMC00NDA2LWJiMjItMjc4Yjg1OWM5NzhhXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_UY268_CR0,0,182,268_AL_.jpg",26 April 2003 (China)
5953,Devils on the Doorstep (Guizi lai le) (2000),"['Drama', 'War']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"https://m.media-amazon.com/images/M/MV5BMTMzMTUwNjQwNl5BMl5BanBnXkFtZTcwMjk2NTgyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",14 March 2001 (France)
5954,25th Hour (2002),"['Crime', 'Drama']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"https://m.media-amazon.com/images/M/MV5BNmE0YjdlYTktMTU4Ni00Mjk2LWI3NWMtM2RjNmFiOTk4YjYxL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",10 January 2003 (USA)
5955,Antwone Fisher (2002),['Drama'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"https://m.media-amazon.com/images/M/MV5BMDY5MTIyNjEtNGVmYi00MzFkLWE2ODEtZjVjZjc5NGJhZGU5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",10 January 2003 (USA)
5956,Gangs of New York (2002),"['Crime', 'Drama']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"https://m.media-amazon.com/images/M/MV5BNDg3MmI1ZDYtMDZjYi00ZWRlLTk4NzEtZjY4Y2U0NjE5YmRiXkEyXkFqcGdeQXVyNzAxMjE1NDg@._V1_UX182_CR0,0,182,268_AL_.jpg",20 December 2002 (USA)
5957,Two Weeks Notice (2002),"['Comedy', 'Romance']",0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"https://m.media-amazon.com/images/M/MV5BYTg4N2M2ODItZjVjMy00YTljLTllNjUtYzY4ZTE2MTI2M2RhXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_UX182_CR0,0,182,268_AL_.jpg",20 December 2002 (USA)
5959,Narc (2002),"['Crime', 'Drama', 'Thriller']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"https://m.media-amazon.com/images/M/MV5BYjVhMWI2ZjgtNzNiNy00Mjc2LTljZDQtNGYwMzYwMTlhZGFhXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg",10 January 2003 (USA)
5961,Blue Steel (1990),"['Action', 'Thriller']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"https://m.media-amazon.com/images/M/MV5BZDQ5MjgxNGQtZWM0ZC00ZGJkLWFhYWQtNzAxZTQwMDcyNTQxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",16 March 1990 (USA)
5962,Body of Evidence (1993),"['Drama', 'Thriller']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"https://m.media-amazon.com/images/M/MV5BOTFhZTM2ZDAtZTc4OS00NzExLWIzODctNGVhNmMyMjBlNDRjXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_UX182_CR0,0,182,268_AL_.jpg",15 January 1993 (USA)
5963,"Children's Hour, The (1961)",['Drama'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"https://m.media-amazon.com/images/M/MV5BNDRjYzQ4OTgtZjlmMC00ZmU2LThjYWMtNjYyM2M2NDk5NDc1XkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_UX182_CR0,0,182,268_AL_.jpg",19 December 1961 (USA)
5965,"Duellists, The (1977)","['Action', 'War']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"https://m.media-amazon.com/images/M/MV5BMDViNDlkNjQtZmMyOC00ZTY4LWFkNTktMzliMTk1YWM0MjU0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",February 1978 (UK)
5968,Miami Blues (1990),"['Comedy', 'Crime', 'Drama']",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"https://m.media-amazon.com/images/M/MV5BMzcwZmJkYWYtZTFhMi00NDQ0LTk4NDgtYmJlY2ZmYjg0NjI0XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_UY268_CR0,0,182,268_AL_.jpg",20 April 1990 (USA)
5969,My Girl 2 (1994),"['Comedy', 'Drama', 'Romance']",0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"https://m.media-amazon.com/images/M/MV5BMDk3ZTBjZGQtNTVkMi00ZDg5LTkxNzQtZjgyMzI0YjVjMWU2L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",11 February 1994 (USA)
5970,My Girl (1991),"['Comedy', 'Drama', 'Romance']",0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"https://m.media-amazon.com/images/M/MV5BYWM2ZDliNjItZTcxOC00NTY2LWE1ODctNzRhNGM3YWIyYjBiXkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_UY268_CR0,0,182,268_AL_.jpg",27 November 1991 (USA)
5971,My Neighbor Totoro (Tonari no Totoro) (1988),"['Animation', 'Children', 'Drama', 'Fantasy']",0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"https://m.media-amazon.com/images/M/MV5BYzJjMTYyMjQtZDI0My00ZjE2LTkyNGYtOTllNGQxNDMyZjE0XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UY268_CR4,0,182,268_AL_.jpg",14 December 2018 (China)
5974,"Thief of Bagdad, The (1940)","['Adventure', 'Fantasy']",1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"https://m.media-amazon.com/images/M/MV5BZWFhYjg4NTEtY2IzMS00YTc2LTg1NGUtMTEzNDBlZDIxZTk3XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_UX182_CR0,0,182,268_AL_.jpg",25 December 1940 (UK)
5975,War and Peace (1956),"['Drama', 'Romance', 'War']",0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"https://m.media-amazon.com/images/M/MV5BNmJjOThlYTYtYzFlZC00NjI1LWFhNzItYmIzNzk5NDZkZmRmL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg",21 August 1956 (USA)
5979,Attack of the Crab Monsters (1957),"['Horror', 'Sci-Fi']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"https://m.media-amazon.com/images/M/MV5BMTc2Mjg0MzI1MF5BMl5BanBnXkFtZTgwNjM1OTg5MTE@._V1_UX182_CR0,0,182,268_AL_.jpg",10 February 1957 (USA)
5980,Black Christmas (1974),"['Horror', 'Mystery', 'Thriller']",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"https://m.media-amazon.com/images/M/MV5BMDUxM2IyYzgtMjU1ZS00Mzc4LWIwMmUtYzczMzM5ZWIzNGUxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR2,0,182,268_AL_.jpg",11 October 1974 (Canada)
5984,"Story of O, The (Histoire d'O) (1975)","['Drama', 'Romance']",0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"https://m.media-amazon.com/images/M/MV5BYWQyNWY1NDgtMjQxYy00MTE3LThkOTYtYzhhOWYzYTY4MDliXkEyXkFqcGdeQXVyNDE5MTU2MDE@._V1_UY268_CR2,0,182,268_AL_.jpg",28 August 1975 (France)
5986,Fat City (1972),['Drama'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"https://m.media-amazon.com/images/M/MV5BYjQyYzQ2ZWEtZWUwZi00MDVjLTk4MzYtYTc2NmJmYTY5YzBhL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_UX182_CR0,0,182,268_AL_.jpg",26 July 1972 (USA)
5988,Quicksilver (1986),['Drama'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"https://m.media-amazon.com/images/M/MV5BZTliZGQzOTItODVjOC00NjRmLWIwYjUtMjk2N2NkOWU5ZmUzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",14 February 1986 (USA)
5989,Catch Me If You Can (2002),"['Crime', 'Drama']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"https://m.media-amazon.com/images/M/MV5BMTY5MzYzNjc5NV5BMl5BanBnXkFtZTYwNTUyNTc2._V1_UX182_CR0,0,182,268_AL_.jpg",25 December 2002 (USA)
5990,Pinocchio (2002),"['Children', 'Comedy', 'Fantasy']",0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"https://m.media-amazon.com/images/M/MV5BOTZmM2E0OTItM2I5MC00MzRjLWI4M2EtNDAxYjU1MTQwZjE1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",11 October 2002 (Italy)
5991,Chicago (2002),"['Comedy', 'Crime', 'Drama', 'Musical']",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"https://m.media-amazon.com/images/M/MV5BN2E3NDU1ZTktNzZjNy00MWU3LWI4YmMtMjdjNTIzMDU0MDdiXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_UX182_CR0,0,182,268_AL_.jpg",24 January 2003 (USA)
5992,"Hours, The (2002)","['Drama', 'Romance']",0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"https://m.media-amazon.com/images/M/MV5BMTY4MDQyNjM2OF5BMl5BanBnXkFtZTcwMjQxOTAzMw@@._V1_UX182_CR0,0,182,268_AL_.jpg",17 January 2003 (Canada)
5993,Max (2002),['Drama'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"https://m.media-amazon.com/images/M/MV5BMTA2OTQzMTU1ODFeQTJeQWpwZ15BbWU2MDQ3NzY5OQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",20 June 2003 (UK)
5994,Nicholas Nickleby (2002),"['Drama', 'Romance']",0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"https://m.media-amazon.com/images/M/MV5BMjQxNjMzODA3NF5BMl5BanBnXkFtZTgwMjU4MDcxMDI@._V1_UX182_CR0,0,182,268_AL_.jpg",27 June 2003 (UK)
5995,"Pianist, The (2002)","['Drama', 'War']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"https://m.media-amazon.com/images/M/MV5BOWRiZDIxZjktMTA1NC00MDQ2LWEzMjUtMTliZmY3NjQ3ODJiXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_UY268_CR6,0,182,268_AL_.jpg",25 September 2002 (France)
5999,Heavy Metal 2000 (2000),"['Action', 'Adventure', 'Animation', 'Fantasy', 'Sci-Fi']",1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"https://m.media-amazon.com/images/M/MV5BMTMzMDM0MjI0NV5BMl5BanBnXkFtZTYwODE5MDc5._V1_UY268_CR1,0,182,268_AL_.jpg",4 May 2000 (Germany)
6001,"King of Comedy, The (1983)","['Comedy', 'Drama']",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"https://m.media-amazon.com/images/M/MV5BNmY0ZjI5ZmQtNjE1MC00YjQ3LWFlYjMtZjUyNmNjYzFhOGEwXkEyXkFqcGdeQXVyMTA1NTM1NDI2._V1_UX182_CR0,0,182,268_AL_.jpg",18 December 1982 (Iceland)
6002,Love Liza (2002),['Drama'],0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"https://m.media-amazon.com/images/M/MV5BMTgwNmUyOTctNDYxZC00MjUzLTljZTEtODNkMGVjYTQyN2RmXkEyXkFqcGdeQXVyMTY5Nzc4MDY@._V1_UX182_CR0,0,182,268_AL_.jpg",31 January 2003 (UK)
6003,Confessions of a Dangerous Mind (2002),"['Comedy', 'Crime', 'Drama', 'Thriller']",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"https://m.media-amazon.com/images/M/MV5BYmFiMWVmMzUtZTUwMC00ZTVjLTgxMGItODEyNjFkMzNhN2ZhXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UY268_CR0,0,182,268_AL_.jpg",24 January 2003 (USA)
6005,Blue Collar Comedy Tour: The Movie (2003),"['Comedy', 'Documentary']",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,"https://m.media-amazon.com/images/M/MV5BMTQyNzY0ODA4Ml5BMl5BanBnXkFtZTYwOTc3MTg5._V1_UX182_CR0,0,182,268_AL_.jpg",28 March 2003 (USA)
6006,Just Married (2003),"['Comedy', 'Romance']",0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"https://m.media-amazon.com/images/M/MV5BMTk1MzM4NzUzNl5BMl5BanBnXkFtZTcwMDQyMDczMw@@._V1_UY268_CR0,0,182,268_AL_.jpg",10 January 2003 (USA)
6009,"City of Lost Souls, The (Hyôryuu-gai) (2000)","['Crime', 'Drama', 'Thriller']",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"https://m.media-amazon.com/images/M/MV5BMTcwODc1NzI1Nl5BMl5BanBnXkFtZTcwODkwNDA0MQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",11 November 2000 (Japan)
6012,"Guy Thing, A (2003)","['Comedy', 'Romance']",0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"https://m.media-amazon.com/images/M/MV5BMTMxOTg3MDczMl5BMl5BanBnXkFtZTcwNzU5MTkzNA@@._V1_UX182_CR0,0,182,268_AL_.jpg",17 January 2003 (USA)
